name;measure;value_2020;value_2021;value_2022;value_2023;rank_2020;rank_2021;rank_2022;rank_2023;matrix_class_2020;matrix_class_2021;matrix_class_2022;matrix_class_2023
Uber Technologies;profits_m;0.0;0.0;0.0;-9141.0;0.0;0.0;0.0;487.0;na_class;na_class;na_class;<=0
Uber Technologies;revenues_m;0.0;0.0;0.0;31877.0;0.0;0.0;0.0;474.0;na_class;na_class;na_class;"]90% ; 100%]"
Umicore;assets_m;0.0;0.0;10284.0;0.0;0.0;0.0;496.0;0.0;na_class;na_class;"]90% ; 100%]";na_class
Umicore;employees;0.0;0.0;11050.0;0.0;0.0;0.0;471.0;0.0;na_class;na_class;"]90% ; 100%]";na_class
Umicore;profits_m;0.0;0.0;732.0;0.0;0.0;0.0;391.0;0.0;na_class;na_class;"]90% ; 100%]";na_class
Umicore;revenues_m;0.0;0.0;28650.0;0.0;0.0;0.0;500.0;0.0;na_class;na_class;"]90% ; 100%]";na_class
UniCredit Group;assets_m;960378.0;1139916.0;0.0;0.0;37.0;37.0;0.0;0.0;"]50% ; 60%]";"]50% ; 60%]";na_class;na_class
UniCredit Group;employees;84245.0;82107.0;0.0;0.0;278.0;274.0;0.0;0.0;"]80% ; 90%]";"]80% ; 90%]";na_class;na_class
UniCredit Group;profits_m;3775.0;-3173.0;0.0;0.0;161.0;459.0;0.0;0.0;"]70% ; 80%]";<=0;na_class;na_class
UniCredit Group;revenues_m;27169.0;24665.0;0.0;0.0;467.0;490.0;0.0;0.0;"]90% ; 100%]";"]90% ; 100%]";na_class;na_class
Unilever;assets_m;72738.0;82801.0;85383.0;83035.0;274.0;271.0;275.0;269.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Unilever;employees;149867.0;148949.0;148044.0;127056.0;143.0;143.0;150.0;176.0;"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]";"]70% ; 80%]"
Unilever;profits_m;6296.0;6359.0;7152.0;8038.0;88.0;76.0;120.0;98.0;"]60% ; 70%]";"]60% ; 70%]";"]70% ; 80%]";"]60% ; 70%]"
Unilever;revenues_m;58179.0;57797.0;62006.0;63182.0;185.0;175.0;205.0;209.0;"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]"
Uniper;assets_m;49112.0;0.0;0.0;129616.0;345.0;0.0;0.0;200.0;"]90% ; 100%]";na_class;na_class;"]80% ; 90%]"
Uniper;employees;11743.0;0.0;0.0;7008.0;467.0;0.0;0.0;478.0;"]90% ; 100%]";na_class;na_class;"]90% ; 100%]"
Uniper;profits_m;683.0;0.0;0.0;-19961.0;358.0;0.0;0.0;490.0;"]90% ; 100%]";na_class;na_class;<=0
Uniper;revenues_m;73652.0;0.0;0.0;288309.0;131.0;0.0;0.0;16.0;"]50% ; 60%]";na_class;na_class;"]10% ; 20%]"
United Airlines Holdings;assets_m;52611.0;0.0;0.0;67358.0;333.0;0.0;0.0;314.0;"]90% ; 100%]";na_class;na_class;"]90% ; 100%]"
United Airlines Holdings;employees;96000.0;0.0;0.0;92795.0;246.0;0.0;0.0;246.0;"]80% ; 90%]";na_class;na_class;"]80% ; 90%]"
United Airlines Holdings;profits_m;3009.0;0.0;0.0;737.0;204.0;0.0;0.0;375.0;"]80% ; 90%]";na_class;na_class;"]90% ; 100%]"
United Airlines Holdings;revenues_m;43259.0;0.0;0.0;44955.0;275.0;0.0;0.0;324.0;"]70% ; 80%]";na_class;na_class;"]80% ; 90%]"
United Natural Foods;assets_m;0.0;7587.0;0.0;0.0;0.0;498.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
United Natural Foods;employees;0.0;28300.0;0.0;0.0;0.0;434.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
United Natural Foods;profits_m;0.0;-274.0;0.0;0.0;0.0;431.0;0.0;0.0;na_class;<=0;na_class;na_class
United Natural Foods;revenues_m;0.0;26743.0;0.0;0.0;0.0;456.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
United Parcel Service;assets_m;57857.0;62408.0;69405.0;71124.0;313.0;329.0;317.0;306.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
United Parcel Service;employees;377640.0;408255.0;400945.0;404700.0;30.0;22.0;23.0;27.0;"]20% ; 30%]";"]20% ; 30%]";"]20% ; 30%]";"]20% ; 30%]"
United Parcel Service;profits_m;4440.0;1343.0;12890.0;11548.0;132.0;272.0;62.0;68.0;"]70% ; 80%]";"]90% ; 100%]";"]50% ; 60%]";"]50% ; 60%]"
United Parcel Service;revenues_m;74094.0;84628.0;97287.0;100338.0;129.0;89.0;97.0;101.0;"]50% ; 60%]";"]40% ; 50%]";"]40% ; 50%]";"]40% ; 50%]"
UnitedHealth Group;assets_m;173889.0;197289.0;212206.0;245705.0;155.0;147.0;139.0;114.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]70% ; 80%]"
UnitedHealth Group;employees;325000.0;330000.0;350000.0;400000.0;41.0;39.0;38.0;29.0;"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]";"]20% ; 30%]"
UnitedHealth Group;profits_m;13839.0;15403.0;17285.0;20120.0;30.0;23.0;43.0;29.0;"]30% ; 40%]";"]30% ; 40%]";"]40% ; 50%]";"]40% ; 50%]"
UnitedHealth Group;revenues_m;242155.0;257141.0;287597.0;324162.0;15.0;8.0;11.0;10.0;"]10% ; 20%]";"]0% ; 10%]";"]10% ; 20%]";"]10% ; 20%]"
Vale;assets_m;91713.0;92007.0;89442.0;86894.0;245.0;254.0;268.0;261.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Vale;employees;71149.0;74316.0;72266.0;64516.0;311.0;296.0;305.0;323.0;"]90% ; 100%]";"]80% ; 90%]";"]90% ; 100%]";"]90% ; 100%]"
Vale;profits_m;-1683.0;4881.0;22445.0;18788.0;468.0;102.0;22.0;31.0;<=0;"]70% ; 80%]";"]30% ; 40%]";"]40% ; 50%]"
Vale;revenues_m;37570.0;40018.0;55585.0;44287.0;331.0;294.0;231.0;330.0;"]80% ; 90%]";"]70% ; 80%]";"]70% ; 80%]";"]80% ; 90%]"
Valero Energy;assets_m;53864.0;51774.0;57888.0;60982.0;331.0;358.0;345.0;328.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Valero Energy;employees;10222.0;9964.0;9804.0;9743.0;473.0;482.0;476.0;470.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Valero Energy;profits_m;2422.0;-1421.0;930.0;11528.0;228.0;451.0;370.0;69.0;"]80% ; 90%]";<=0;"]90% ; 100%]";"]50% ; 60%]"
Valero Energy;revenues_m;102729.0;60115.0;108332.0;171189.0;71.0;164.0;82.0;40.0;"]30% ; 40%]";"]50% ; 60%]";"]40% ; 50%]";"]20% ; 30%]"
Veolia Environnement;assets_m;46040.0;55516.0;60349.0;78216.0;363.0;346.0;339.0;280.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Veolia Environnement;employees;178021.0;171450.0;169741.0;202210.0;116.0;121.0;127.0;102.0;"]50% ; 60%]";"]50% ; 60%]";"]60% ; 70%]";"]50% ; 60%]"
Veolia Environnement;profits_m;699.0;101.0;478.0;753.0;357.0;406.0;415.0;373.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Veolia Environnement;revenues_m;30431.0;29637.0;33706.0;45105.0;410.0;412.0;427.0;322.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]80% ; 90%]"
Verizon Communications;assets_m;291727.0;316481.0;366596.0;379680.0;104.0;104.0;88.0;75.0;"]70% ; 80%]";"]70% ; 80%]";"]70% ; 80%]";"]70% ; 80%]"
Verizon Communications;employees;135000.0;132200.0;118400.0;117100.0;163.0;165.0;193.0;190.0;"]60% ; 70%]";"]60% ; 70%]";"]70% ; 80%]";"]70% ; 80%]"
Verizon Communications;profits_m;19265.0;17801.0;22065.0;21256.0;17.0;21.0;24.0;24.0;"]20% ; 30%]";"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]"
Verizon Communications;revenues_m;131868.0;128292.0;133613.0;136835.0;44.0;45.0;54.0;64.0;"]20% ; 30%]";"]20% ; 30%]";"]30% ; 40%]";"]30% ; 40%]"
Vibra Energia;assets_m;0.0;0.0;0.0;7777.0;0.0;0.0;0.0;498.0;na_class;na_class;na_class;"]90% ; 100%]"
Vibra Energia;employees;0.0;0.0;0.0;3364.0;0.0;0.0;0.0;488.0;na_class;na_class;na_class;"]90% ; 100%]"
Vibra Energia;profits_m;0.0;0.0;0.0;298.0;0.0;0.0;0.0;419.0;na_class;na_class;na_class;"]90% ; 100%]"
Vibra Energia;revenues_m;0.0;0.0;0.0;35155.0;0.0;0.0;0.0;426.0;na_class;na_class;na_class;"]90% ; 100%]"
Vinci;assets_m;102253.0;111568.0;113725.0;119494.0;230.0;232.0;226.0;206.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]80% ; 90%]"
Vinci;employees;222397.0;217731.0;219299.0;271648.0;86.0;90.0;88.0;63.0;"]40% ; 50%]";"]50% ; 60%]";"]50% ; 60%]";"]40% ; 50%]"
Vinci;profits_m;3649.0;1415.0;3071.0;4479.0;170.0;261.0;248.0;180.0;"]80% ; 90%]";"]90% ; 100%]";"]90% ; 100%]";"]80% ; 90%]"
Vinci;revenues_m;54788.0;50270.0;59389.0;65750.0;195.0;214.0;218.0;201.0;"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]"
Vodafone Group;assets_m;185456.0;182044.0;170749.0;169051.0;150.0;160.0;167.0;158.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
Vodafone Group;employees;95219.0;96506.0;96941.0;98103.0;249.0;241.0;240.0;233.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
Vodafone Group;profits_m;-1022.0;131.0;2425.0;12316.0;459.0;398.0;273.0;63.0;<=0;"]90% ; 100%]";"]90% ; 100%]";"]50% ; 60%]"
Vodafone Group;revenues_m;49960.0;51055.0;52932.0;47550.0;228.0;209.0;247.0;300.0;"]70% ; 80%]";"]60% ; 70%]";"]70% ; 80%]";"]80% ; 90%]"
Volkswagen;assets_m;547811.0;608368.0;601028.0;602612.0;65.0;63.0;59.0;54.0;"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]"
Volkswagen;employees;671205.0;662575.0;672789.0;675805.0;7.0;7.0;7.0;8.0;"]10% ; 20%]";"]10% ; 20%]";"]10% ; 20%]";"]10% ; 20%]"
Volkswagen;profits_m;15542.0;10104.0;18187.0;15223.0;24.0;43.0;38.0;44.0;"]30% ; 40%]";"]40% ; 50%]";"]40% ; 50%]";"]40% ; 50%]"
Volkswagen;revenues_m;282760.0;253965.0;295820.0;293685.0;7.0;10.0;8.0;15.0;"]0% ; 10%]";"]10% ; 20%]";"]0% ; 10%]";"]10% ; 20%]"
Volvo;assets_m;56077.0;62266.0;56992.0;60369.0;324.0;331.0;350.0;332.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Volvo;employees;98280.0;91843.0;89195.0;94921.0;239.0;252.0;259.0;242.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
Volvo;profits_m;3793.0;2098.0;3822.0;3236.0;160.0;211.0;215.0;223.0;"]70% ; 80%]";"]80% ; 90%]";"]80% ; 90%]";"]90% ; 100%]"
Volvo;revenues_m;45690.0;36754.0;43388.0;46828.0;259.0;327.0;323.0;305.0;"]70% ; 80%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
WH Group;assets_m;0.0;18715.0;0.0;0.0;0.0;471.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
WH Group;employees;0.0;107000.0;0.0;0.0;0.0;208.0;0.0;0.0;na_class;"]70% ; 80%]";na_class;na_class
WH Group;profits_m;0.0;828.0;0.0;0.0;0.0;316.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
WH Group;revenues_m;0.0;25589.0;0.0;0.0;0.0;473.0;0.0;0.0;na_class;"]90% ; 100%]";na_class;na_class
Walgreens Boots Alliance;assets_m;67598.0;87174.0;81285.0;90124.0;287.0;264.0;288.0;251.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Walgreens Boots Alliance;employees;287000.0;277000.0;258500.0;262500.0;60.0;60.0;68.0;66.0;"]30% ; 40%]";"]40% ; 50%]";"]40% ; 50%]";"]40% ; 50%]"
Walgreens Boots Alliance;profits_m;3982.0;456.0;2542.0;4337.0;154.0;360.0;267.0;188.0;"]70% ; 80%]";"]90% ; 100%]";"]90% ; 100%]";"]80% ; 90%]"
Walgreens Boots Alliance;revenues_m;136866.0;139537.0;148579.0;132703.0;41.0;36.0;45.0;66.0;"]20% ; 30%]";"]20% ; 30%]";"]20% ; 30%]";"]30% ; 40%]"
Walmart;assets_m;236495.0;252496.0;244860.0;243197.0;127.0;127.0;124.0;115.0;"]70% ; 80%]";"]80% ; 90%]";"]70% ; 80%]";"]70% ; 80%]"
Walmart;employees;2200000.0;2300000.0;2300000.0;2100000.0;1.0;1.0;1.0;1.0;"]0% ; 10%]";"]0% ; 10%]";"]0% ; 10%]";"]0% ; 10%]"
Walmart;profits_m;14881.0;13510.0;13673.0;11680.0;26.0;28.0;59.0;67.0;"]30% ; 40%]";"]40% ; 50%]";"]50% ; 60%]";"]50% ; 60%]"
Walmart;revenues_m;523964.0;559151.0;572754.0;611289.0;1.0;1.0;1.0;1.0;"]0% ; 10%]";"]0% ; 10%]";"]0% ; 10%]";"]0% ; 10%]"
Walt Disney;assets_m;193984.0;201549.0;203609.0;203631.0;143.0;143.0;145.0;133.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
Walt Disney;employees;223000.0;203000.0;171000.0;195800.0;85.0;101.0;126.0;109.0;"]40% ; 50%]";"]50% ; 60%]";"]60% ; 70%]";"]50% ; 60%]"
Walt Disney;profits_m;11054.0;-2864.0;1995.0;3145.0;46.0;457.0;302.0;227.0;"]40% ; 50%]";<=0;"]90% ; 100%]";"]90% ; 100%]"
Walt Disney;revenues_m;69570.0;65388.0;67418.0;82722.0;150.0;145.0;183.0;145.0;"]50% ; 60%]";"]50% ; 60%]";"]60% ; 70%]";"]50% ; 60%]"
Warner Bros. Discovery;assets_m;0.0;0.0;0.0;134001.0;0.0;0.0;0.0;195.0;na_class;na_class;na_class;"]80% ; 90%]"
Warner Bros. Discovery;employees;0.0;0.0;0.0;37500.0;0.0;0.0;0.0;392.0;na_class;na_class;na_class;"]90% ; 100%]"
Warner Bros. Discovery;profits_m;0.0;0.0;0.0;-7371.0;0.0;0.0;0.0;485.0;na_class;na_class;na_class;<=0
Warner Bros. Discovery;revenues_m;0.0;0.0;0.0;33817.0;0.0;0.0;0.0;446.0;na_class;na_class;na_class;"]90% ; 100%]"
Weichai Power;assets_m;0.0;41494.0;43615.0;0.0;0.0;402.0;389.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Weichai Power;employees;0.0;81600.0;82600.0;0.0;0.0;275.0;272.0;0.0;na_class;"]80% ; 90%]";"]80% ; 90%]";na_class
Weichai Power;profits_m;0.0;1334.0;1435.0;0.0;0.0;275.0;340.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Weichai Power;revenues_m;0.0;28622.0;31556.0;0.0;0.0;424.0;452.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Wells Fargo;assets_m;1927555.0;1955163.0;1948068.0;1881016.0;17.0;17.0;18.0;19.0;"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]"
Wells Fargo;employees;259800.0;268531.0;247848.0;238000.0;70.0;63.0;72.0;78.0;"]40% ; 50%]";"]40% ; 50%]";"]40% ; 50%]";"]40% ; 50%]"
Wells Fargo;profits_m;19549.0;3301.0;21548.0;13182.0;15.0;156.0;28.0;55.0;"]20% ; 30%]";"]80% ; 90%]";"]30% ; 40%]";"]50% ; 60%]"
Wells Fargo;revenues_m;103915.0;80303.0;82407.0;82859.0;69.0;103.0;134.0;144.0;"]30% ; 40%]";"]40% ; 50%]";"]50% ; 60%]";"]50% ; 60%]"
Westpac Banking;assets_m;611338.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;"]60% ; 70%]";na_class;na_class;na_class
Westpac Banking;employees;33288.0;0.0;0.0;0.0;404.0;0.0;0.0;0.0;"]90% ; 100%]";na_class;na_class;na_class
Westpac Banking;profits_m;4772.0;0.0;0.0;0.0;118.0;0.0;0.0;0.0;"]70% ; 80%]";na_class;na_class;na_class
Westpac Banking;revenues_m;26001.0;0.0;0.0;0.0;488.0;0.0;0.0;0.0;"]90% ; 100%]";na_class;na_class;na_class
Wilmar International;assets_m;47049.0;51020.0;58718.0;60402.0;357.0;363.0;342.0;331.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wilmar International;employees;90000.0;100000.0;100000.0;100000.0;261.0;227.0;230.0;231.0;"]80% ; 90%]";"]70% ; 80%]";"]80% ; 90%]";"]80% ; 90%]"
Wilmar International;profits_m;1293.0;1534.0;1890.0;2403.0;308.0;254.0;308.0;256.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wilmar International;revenues_m;42641.0;50527.0;65794.0;73399.0;284.0;211.0;192.0;174.0;"]70% ; 80%]";"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]"
Wistron;assets_m;11482.0;15271.0;17944.0;14097.0;487.0;482.0;476.0;486.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wistron;employees;70286.0;69506.0;80000.0;65000.0;315.0;312.0;280.0;321.0;"]90% ; 100%]";"]90% ; 100%]";"]80% ; 90%]";"]90% ; 100%]"
Wistron;profits_m;220.0;295.0;375.0;375.0;409.0;380.0;432.0;408.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wistron;revenues_m;28416.0;28695.0;30867.0;33064.0;450.0;420.0;462.0;460.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Woolworths Group;assets_m;16481.0;26503.0;29407.0;22975.0;473.0;448.0;439.0;454.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Woolworths Group;employees;196000.0;215000.0;210067.0;197773.0;103.0;91.0;93.0;106.0;"]50% ; 60%]";"]50% ; 60%]";"]50% ; 60%]";"]50% ; 60%]"
Woolworths Group;profits_m;1925.0;781.0;1548.0;5754.0;256.0;320.0;333.0;140.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]70% ; 80%]"
Woolworths Group;revenues_m;45524.0;42678.0;50211.0;44126.0;260.0;274.0;272.0;333.0;"]70% ; 80%]";"]70% ; 80%]";"]70% ; 80%]";"]80% ; 90%]"
World Kinect;assets_m;5992.0;0.0;5942.0;8165.0;497.0;0.0;499.0;497.0;"]90% ; 100%]";na_class;"]90% ; 100%]";"]90% ; 100%]"
World Kinect;employees;5500.0;0.0;4414.0;5214.0;481.0;0.0;486.0;483.0;"]90% ; 100%]";na_class;"]90% ; 100%]";"]90% ; 100%]"
World Kinect;profits_m;179.0;0.0;74.0;114.0;416.0;0.0;459.0;448.0;"]90% ; 100%]";na_class;"]90% ; 100%]";"]90% ; 100%]"
World Kinect;revenues_m;36819.0;0.0;31337.0;59043.0;343.0;0.0;455.0;233.0;"]80% ; 90%]";na_class;"]90% ; 100%]";"]70% ; 80%]"
Wuchan Zhongda Group;assets_m;13399.0;16345.0;20379.0;21030.0;482.0;477.0;466.0;465.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wuchan Zhongda Group;employees;20332.0;18549.0;21012.0;24247.0;443.0;464.0;446.0;430.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wuchan Zhongda Group;profits_m;396.0;398.0;618.0;581.0;388.0;365.0;399.0;389.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Wuchan Zhongda Group;revenues_m;51954.0;58546.0;87211.0;85710.0;210.0;170.0;120.0;138.0;"]60% ; 70%]";"]60% ; 70%]";"]50% ; 60%]";"]50% ; 60%]"
X5 Retail Group;assets_m;17301.0;15873.0;17165.0;18224.0;470.0;479.0;479.0;478.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
X5 Retail Group;employees;307444.0;339716.0;340928.0;353196.0;48.0;38.0;40.0;40.0;"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]";"]30% ; 40%]"
X5 Retail Group;profits_m;302.0;392.0;580.0;651.0;401.0;366.0;409.0;380.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
X5 Retail Group;revenues_m;26808.0;27359.0;29922.0;37494.0;472.0;444.0;477.0;395.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
XMXYG;assets_m;20008.0;26058.0;33035.0;42458.0;459.0;450.0;429.0;391.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
XMXYG;employees;11635.0;11671.0;14372.0;15364.0;468.0;477.0;462.0;452.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
XMXYG;profits_m;220.0;279.0;410.0;300.0;409.0;382.0;427.0;418.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
XMXYG;revenues_m;41135.0;54324.0;75094.0;83639.0;296.0;189.0;160.0;142.0;"]80% ; 90%]";"]60% ; 70%]";"]50% ; 60%]";"]50% ; 60%]"
Xiamen C&D;assets_m;49004.0;66968.0;103720.0;104907.0;346.0;314.0;240.0;221.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen C&D;employees;26732.0;28928.0;36334.0;40959.0;428.0;432.0;398.0;380.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen C&D;profits_m;667.0;953.0;1114.0;454.0;362.0;308.0;361.0;400.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen C&D;revenues_m;49170.0;64112.0;111557.0;125971.0;234.0;148.0;77.0;69.0;"]70% ; 80%]";"]50% ; 60%]";"]30% ; 40%]";"]30% ; 40%]"
Xiamen ITG Holding Group;assets_m;14656.0;23534.0;38713.0;46715.0;480.0;459.0;411.0;375.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen ITG Holding Group;employees;15178.0;21374.0;28977.0;32856.0;458.0;454.0;424.0;408.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen ITG Holding Group;profits_m;42.0;286.0;383.0;290.0;433.0;381.0;431.0;421.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiamen ITG Holding Group;revenues_m;42790.0;58279.0;93791.0;103090.0;283.0;171.0;106.0;95.0;"]70% ; 80%]";"]60% ; 70%]";"]40% ; 50%]";"]40% ; 50%]"
Xiaomi;assets_m;26362.0;38878.0;46110.0;39655.0;443.0;411.0;378.0;405.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiaomi;employees;18170.0;22074.0;33427.0;32543.0;448.0;451.0;411.0;412.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xiaomi;profits_m;1454.0;2950.0;2998.0;368.0;292.0;174.0;251.0;409.0;"]90% ; 100%]";"]80% ; 90%]";"]90% ; 100%]";"]90% ; 100%]"
Xiaomi;revenues_m;29795.0;35633.0;50898.0;41631.0;420.0;338.0;266.0;358.0;"]90% ; 100%]";"]80% ; 90%]";"]70% ; 80%]";"]80% ; 90%]"
Xinjiang Guanghui Industry Investment;assets_m;39224.0;42635.0;42839.0;37332.0;400.0;400.0;397.0;412.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Guanghui Industry Investment;employees;77400.0;73963.0;73109.0;74069.0;297.0;298.0;299.0;292.0;"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]";"]80% ; 90%]"
Xinjiang Guanghui Industry Investment;profits_m;90.0;59.0;66.0;159.0;427.0;409.0;460.0;443.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Guanghui Industry Investment;revenues_m;28711.0;27448.0;31506.0;30922.0;441.0;443.0;453.0;497.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Zhongtai Group;assets_m;0.0;0.0;19770.0;21604.0;0.0;0.0;469.0;463.0;na_class;na_class;"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Zhongtai Group;employees;0.0;0.0;39141.0;42193.0;0.0;0.0;388.0;375.0;na_class;na_class;"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Zhongtai Group;profits_m;0.0;0.0;48.0;112.0;0.0;0.0;464.0;450.0;na_class;na_class;"]90% ; 100%]";"]90% ; 100%]"
Xinjiang Zhongtai Group;revenues_m;0.0;0.0;32890.0;36762.0;0.0;0.0;434.0;409.0;na_class;na_class;"]90% ; 100%]";"]90% ; 100%]"
Yango Longking Group;assets_m;60053.0;72576.0;0.0;0.0;305.0;294.0;0.0;0.0;"]90% ; 100%]";"]90% ; 100%]";na_class;na_class
Yango Longking Group;employees;26363.0;28670.0;0.0;0.0;430.0;433.0;0.0;0.0;"]90% ; 100%]";"]90% ; 100%]";na_class;na_class
Yango Longking Group;profits_m;614.0;540.0;0.0;0.0;367.0;350.0;0.0;0.0;"]90% ; 100%]";"]90% ; 100%]";na_class;na_class
Yango Longking Group;revenues_m;35909.0;36264.0;0.0;0.0;352.0;332.0;0.0;0.0;"]80% ; 90%]";"]80% ; 90%]";na_class;na_class
Yunnan Provincial Investment Holding Group;assets_m;0.0;72724.0;84585.0;0.0;0.0;293.0;277.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Yunnan Provincial Investment Holding Group;employees;0.0;51442.0;52077.0;0.0;0.0;357.0;346.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Yunnan Provincial Investment Holding Group;profits_m;0.0;279.0;275.0;0.0;0.0;382.0;444.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
Yunnan Provincial Investment Holding Group;revenues_m;0.0;25887.0;31884.0;0.0;0.0;470.0;447.0;0.0;na_class;"]90% ; 100%]";"]90% ; 100%]";na_class
ZF Friedrichshafen;assets_m;36310.0;44950.0;43614.0;41553.0;409.0;386.0;390.0;395.0;"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]";"]90% ; 100%]"
ZF Friedrichshafen;employees;147797.0;153522.0;157549.0;161901.0;145.0;137.0;140.0;140.0;"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]";"]60% ; 70%]"
